review	rating
overall nice resort stayed riu palace honeymoon june 2002 . construction rennovations not guests nice quiet , couples met mid twenties ealrty thirties honeymoon , standard rooms large double beds king , bathrooms marble large stocked toiletries towels , room balcony overlooked pool ocean .the food bland boring , people met agreed careful ate , chose pizza sick day cheese went bad .the mixed drinks wonderful wine champagne limited bad .you option going riu hotels area stayed palace fun eat visit different locations , excursuins offered sunquest sounded like fun decided just relax enjoy beautiful beach pool week .the major downfall check room noon flight did leave 9pm , hotel refused offer hospitality room late check , drag did n't let ruin trip , overall great place relax nothing n't mind putting bland food bad wine goes caribbean fof food and/or wine ways	4
convenient walls trendy recently furnished hotel sound hallways adjacent rooms really ruined peaceful stay , bed excellent furnishings hotel staff courteous checkout fast efficient .the location nice right times square .i king bed medium size room fine person okay robe tv good internet access quick , soaps nice bathroom tastefully sparse small .storage acceptable carpet new clean , window decorations good windows open plus air cooler .the temperature controls easy use alarm clock tv	3
great hotel excellent location group 10 stayed h10 marina june 2008 hen weekend highly reccomend hotel , clean kept minimalist modern decor staff extremely friendly helpful , location great 10 minutes walk bars port olympic .the pool area quite small priority not ideal did n't time sunbathing no issue	4
not recomend , location not close notre dame advertised long walk , staff friendly helpful , room small old furniture clean , bathroom fine , night room hot sleep window open street noise loud .i asked hotel staff book paid directly airport shuttle early morning flight , lobby waiting shuttle showed desk clek receipt , called driver luggage help board , make long story shorter boarded wrong shuttle missed flight connections , expensive rebook flights , called hotel refund 2 nights stay help offset expenses , not accept responsibility nor offer weak apology	1
terrible terrible disappointing charge 150 euro night stayed barcelona marathon booked 3 months advance got darkest room possible no vierw basement not pretty no air conditioning room not sleep nights enquired airconditioning said not turn time late march- unbelievable 150 euro night temperatures hot weekend nights sweating not form marathon .i making sure irish runners hear hotel ts no air conditioning policy marathon 08if decent refunded night accomodation againkathryn daly cork ireland	1
relaxing husband wonderful time celebrating 2 year anniversary , saturday sunday night , stayed year presidential suite walked king suite year little disappointed got quickly , price room nice , issue room n't ready 4:45pm check-in 4pm gave 50 voucher used resort .it relaxing trip , chill in/by pools different restaurants choose hungry , n't kids really took advantage adults pool w/ swim bar .for price summer definitely recommend staying	5
smiling staff ca n't add reviews concerning food cleanliness beds location perfect add hotel uk stayed staff smile acknowledge look like enjoying job , ca n't help , stayed long weekend daughter friend daughter 21 stay , hotel arranged huge 21st card helium balloon bottle champagne room arrival lovely surprise set mood weekend , special thanks enoch concierge wonderful taking photos calling taxis offering print restaurant , star , management proud staff make sure hold	5
excellent experience perfect value money seeing raving reviews booked langham place stays hong kong month , true excellent hotel , check-in breeze , early change spa 11 hour flight hk , hotel room ready noon great room , not big felt roomy glass wall bathroom , wish room , great bathroom view city harbour comfy bed lots soft pillows kinds amenities , ca n't think negative room hotel , booked breakfast advance 130 hkd person great , day leave early 8 .00 flight mainland breakfast room 4 .30 , exactly 4 .30 breakfast served room asked there .the hotel conveniently located lively mong kok langham place mall mong kok mtr station , ladies market corner , hotel not cheap gives excellent value money , recommend hotel heart	5
great value metropark great value hotel , small rooms no enormous lobby areas quality luxury hotels , terrific view harbour view rooms makes lack spaciousness .excellent breakfast room service good prices , good position walk great shopping causeway bay jump tram nearby , shuttle bus half hour .would certainly recommend	4
great time , went bavaro princess april 1-8 . great time , weather fantastic , beach gorgeous , beautiful white sand , resort huge , beautiful , impressed nice grounds kept , rooms fine , nothing exciting standard rooms , went sunwing special area rooms near lobby , lots restaurants choose , making reservations bit pain , did n't platinum tried got booked , food ok . actually preferred buffets , fantastic time complaints la carte restaurants not good hoped service slow restaurants bars , overall great trip lucked fantastic weather	4
beautiful hotel buddies arrived new orleans long drive escape hurricanes florida , checked hotel greated gorgeous smiles best service experienced usa , thanks class service soon started relax enjoy , hopefully review encourage stay wonderful hotel sure good time do .by way locattion good prices reasonable too .special thankyou staff especially kristen alexis .lovejeromeandysteviemarkdaylo	5
wedding paradise 32 friends family loved place , went 2004 august/sept spent 7 wonderful days , resort carribean best family resorts seen , great service super rooms good food great booze clean , 1400 head worth trip , people expectations not met case suggest change expectations 1400 not , gabriel wedding coordinator did wonderful job , likely	5
great views , stayed 6 nights 15th march til 21 march , hotel great , stayed view empire state chrysler building views totally breathtaking , rooms dated hey sleep , mimibar like hotels overly priced , hotel begins like 29th floor , 2 lifts working 6 nights sign saying modernised , hotel spotlessly clean staff not helpful , location ok . no subway stations close 15-20 minute walk times square , definately reccomment john cafe corder 2nd 44th breakfast , cheap food delicious , say hi , enjoy x	4
hmmmm placed night tour operator flight home delayed 24 hours tropical storm resort staying previous 14 nights , reception chaos lots travellers boat receptionists coped got checked fairly quickly , rooms basic resort purporting 5*, little unfair clean extremely tired dated looking especially having brand new modern resort previous 2 weeks , grounds great loads palm trees birds like flamingos herons running place , pool small number guests , beach area good plenty beds shade inclusive watersports , main public areas like reception bar restaurants not air-conditioned tropics problem , overall fine emergency one-night stop far better modern resorts close	3
hotel david great liked hotel lot , vintage italian house just outside downtown florence good walk 15 minute short bus ride away uffizi duomo sites , quite reasonably priced compared downtown hotels old florentine mansion rooms spacious tastefully simply appointed , bathroom large gorgeous italian tile walls floor , staff attentive helpful good english nice breakfast served beautiful second-floor room , great sitting area comfortable chairs sofas lot reading material english italian , finally self-serve laundromat just street handy traveling week four-person family , 2 loads laundry 3 dryer cycles ran 17 euros pales comparison cost send laundry hotel took 1-1/2 hours , definitely stay	4
amazing apex stayed apex just night , excellent value money plus got upgraded arrival , room larger expected , nicely decorated sleek modern , lots nice touches like toiletries big selection tea/coffee free dvd rental rubber duck , clean new looking , service brilliant , ca n't fault , definitely going soon	5
great stay location 16 year old son spent 3 nights springhill suites august highly recommend property .the desk staff fantastic ready help , example plumbing issue fault not hotel minutes dealt resolved , took calls 8am sunday morning rush check-outs pleasant took care problem .as location short walk convention center countless stores small malls eateries 15 minutes door , needed car entire time , day missed final tour bus pikes place market walk maybe 20 minutes not difficult morning breakfast good eggs meat oatmeal fresh make-it-yourself waffles strawberries coffee surprisingly good breakfast bar course seattle better great stay price	5
ditto great reviews , repeat previous reviews just say great hotel great location clean rooms great service just little background went help compare needs desires considering hotel .we wanted weekend getaway kids boy-8 girl-6 , 40 yr old self employed enterprenuer automotive design industry , like hi-tech good design descent service presentation , hotel satisfied , n't need waited hand foot fetch ice nor demand guest expect descent human treat similarly , say not favorable reviews site general maybe coming demanding kind people spoiled rotten .my kids just like places cool things , location offered just , water w/in walking distance sites attractions hotel perfect , thing did recommend afford rented lil electric car went cruise city preplanned gps guided routes , kids loved open feel car , not powerful thing planet perfect leisure cruise , route took 1 hour deal took base golden gate bridge lombard famous crooked twisty road coit tower , great veiws way cool runs hills sf , car does make steepest hills did n't feel like phewcable car right door , warning crap shoot going f/ hotel easy board beginning line getting not , cars return route packed tourists , middle april hate like peak season , weekends way congested weekdays , try weekday morning early afternoon better chance getting hotel , alternative weekends limos running route cable cars offer ride hotel fisherman warf area price cable car fare 3 .00 person 5 yrs , beat heck walking , kids dug 6 passenger stretch .that pretty it .. rest walk away fisherman warf pier 39 lot shops restaurants right exit hotel ghiradelli sq cable car left old boats stores straight ahead , want nice clean place stay true 4 star property argonaut place hang sf , enjoy , got questions email happy answer , oh tip doorman hire towncar sfo airports , 5 bucks cab nicer way depart way home yup 5 bucks	5
good not good went barcelo aug . 1 2008 aug . 8 2008 . visit punta cana , resort property huge gounds lush groundskeepers did great job , check went given welcome drink waited .the room basic clean , shower head worked , work order got fixed , bath instead shower , not sure manager keeps his/her job just trying happy decent vacation , n't problem getting things fixed , resort purchased recently barcelo thought barcelo decent resort business , guess owner manager .the bar did run ice daily warm drinks occasion .the buffet basketball court quiet good , food good service excellent , particular buffet hardly anybody meals liking , main buffet lobby overcrowded , gone crowded .the pools nice beach beautiful , lots beach loungers , activities beach 9:00am daily , music beach repetitive plus use new stereo music skipped , joined bingo afternoon prizes consisted rum , alot fun , everynight 10:00pm entertainment begin , say enterainment exceptional , small casino property machines broken , lost 25 .00 , sundries store property expensive , 5 .00 pringles , store overpriced , want snacks bring you .our travel group nolitours , representive did not told , nolitours did not sign days hours operation , did not , finally guests left message nolitours board message leave pickup time return airport , apple rep daily morning till 7:00pm , booked tours apple , tours offered punta cana not exciting , not dominican republic , streets garbage locals , government public service announcements asking people not litter , children begging street tour locations , ok vacation	3
fantastic hotel choose hotel good reviews website say pleased had .like reviewers stated ideally placed la ramblas great starting day sight-seeing , tour wanted walking getting metro station 2 mins away , ideally placed restaurants bars means n't spend fortune taxi getting bac .the hotel clean perfect enjoy chic minimalistic furnishings touch homeliness , bar area large lots big comfy leather sofa perfect pre post dinner drink , ate restaurant looked nice , guys reception speak english happy help .i stay hotel barcelona recommend time	5
authentic hong kong hotel really enjoyed hotel , fantastic location extra large rooms great buffet breakfast , service fantastic real attention , sitting bar drink bearly spilt drop barman hurried refilled glass free , husband given 2nd beer no cost boot hotel recommended qantas airlines running airfare/accom deal brilliant accomodation basically 1/3 expect pay 20 discount food beverage consummed hotel , no time did remind hotel booked non smoking room discount food , smile , think hotel lovely feel hong kong not non descript international feel common hotels today	4
good customer service recently wrote dissatisfaction clift hotel new year eve 2007 vip party , speaking lauren informed event managed 3rd party .in addition lauren gave contact information uncorked events , assured not normal business practice working partial refund .thanks clift hotel uncorked protecting brand .very impressive customer service leaves feeling like said dealing reputable businesses , n't able delete prior posting want make sure note hotel understands manages situations well .thanks	4
elevator horror husband stayed 6 days 2 days elevator broke day broke too .. horrible line just elevetor people got trap elevetor rescued 40 mins , talk person trap said boiling hot .. summer time 40 mins , help , thats just sick , 35th floor nice view elevetor issue wait like 5-10 mins just use elevator , people nice room clean dont expect like 5star hotel room cuz not , just like ordinary motel room .. oh parking guest pay 15 good 24 hours , theres no complimentary parking space , recommend just look parking space streets free enjoy	1
loved argonaut loved hotel , great location close fisherman wharf cable car terminal , booked room upgraded suite arrived , beautiful room friendly staff , definitely recommend argonaut	5
anniversary year anniversary n't chosen better hotel/residence , room stayed gorgeous , tastefully decorated traditional style , service excellent , no breakfst included provided basket treats milk juices morning .the property room immaculate , highlight large french windows opening romantic cared garden .we not hesitate recommend	5
loved just came june 21 best , secrets place stay .the italians resturant good breakfast ok .we got really close workers r best make u feel like ur home miss already .the club night time blast contest everynight join hotel rooms clean beautiful maids came everyday cleaned twice day filled mini bar up .the pools huge nice beach water crystal clear .i def stay secrets	5
luxurious time spent tokyo japan , traveled business , staff spoke english fluently willing help , smile faces , people told expected tiny rooms , contrary room good size luxurious feel room , usually tell nice place bathroom , bathroom covered marble , shower inviting , toilet high tech , stay wondered toilet home , window coverings remote controlled , room quiet , perfect hotel room , negative come hotel did not sheet , bit wary hotel germs wonder hotels starting , doubt duvet covers washed people used blanket slept bed , spent time tokyo learned people not speak english really appreciate staff welcoming fluent english , drawback room bit pricey imagine expect luxurious hotel	5
superior service just spent 4 wonderful nights chancellor hotel august 5 9th , honeymoon arrival bottle wine awaiting room , entire staff went meet needs , ca n't say polite , owe special thanks housekeeper alice memory card camera knew lost pictures wedding reception devestated gotten home discovered missing , hotel exceptional clean rooms sufficent far size goes , location n't perfect close access restuarants shopping course cable car , definately stay chancellor highly recommend visiting san francisco area .john betty p	5
hit miss somewhat wife extended family stayed pm nights past june experiences far rooms quite different , room top-notch wonderful view city second anniversary splurged bit parents room barely big fit bed lovely view wall , recommend asking superior double size way important and/or asking room , said rooms/beds clean comfortable bathrooms good size location hotel terrific block plaza straight shot train station happen driving taking taxi right c/ atocha , desk staff courteous helpful , ask recommendations dinner know town well .all good stay small rooms cases notwithstanding , not sure parents agree	4
rex king boutique hotels , love rex , staff desk restaurant friendly efficient , family staying nights received personalized service hotels san francisco stayed , high speed internet lobby great , lobby bar character live jazz friday nights , complaint white zone small park .anyway highly recommend boutique hotel , best city	5
good location , hotel somewhat pleasant surprise .i spacious room 2 queen beds wooden floor flat screen tv big bathroom separate baththub shower , room spotless comfortable , complaint room difficulty adjusting temperature water nice waterfall shower , hot cold .no bottled water provided free charge room plenty shops nearby need .the hotel small outdoor pool pool bar , did n't try spa services sauna jacuzzi massage breakfast comprehensive beautifully laid , no complaints .service reception varied standard polite service somewhat rude indifferent receptionist	4
perfect choice perfect location hotel not choice booked website nh caransa just opposite square switched schiller .we lucky .. upgraded stayed renewed room floor quiet large confort need .the location hotel perfect city center looking quiet place better choose different place rembrandtplain restaurants bars intense night life staff kind 3 nights fantastic .enjoy amsterdam	4
wonderful stay , 3 wonderful nights hotel , booked privilege room roomy exceptionally clean , window facing la ramblas windows closed n't tell thousands people streets , location perfect convenient , service good decor hip classy , bathroom huge shower/bath combo best , not great night nearby hotel previous night hotel 1898 welcome pleasant surprise	5
good location hotel great location terms barcelona transportaion systems .only places eat shop food nearby .the size room 3 adults o .k .the basic services o .k breakfast air condition pool bath room clean .for thing key safe wi-fi conection 22euro 24 hours , hotel asked money .the staff n't helpfull hardly got answers recommendations restaurantso .lisrael	3
best vacation went dr july 2002 . awsome thing got hotel saw jewlery lugguge gone , no idea happened , went lobby didn lost jewley , room awsome clean tub pretty big room cold beds comforble , beach beach hot clear great , pool huge did n't stairs inside pool like going inside beach water warm , food great family sick ate greatest hot chocolate tasted breakfast , service great staff n't rude 1 5 dollar bills tips , succes	4
delightful hotel spent 2 weeks alam shanti june/july 6th trip bali , stayed standard rooms saraswati clean comfortable spacious needed , water pressure dodgy shower fairly common probably worse upstairs rooms , gardens beautiful worth booking upstairs room lie day bed look trees flowers mt agung , staff caring considerate make stay pleasant , real bonus car want ubud picked shopping eating town , easy walk ubud monkey forest reach monkey forest road bit slog recommend going jalan hanoman , no restaurant alam shanti order food delivered restaurants car drop pick restaurant ubud , trips bali staying wide range accommodation feel alam shanti combines best elements bali experience natural beauty gentle people serene atmosphere , lovely pool enjoy tropical heat	5
n't convenient visited no time year group friends possible best week life , hotel best location possible right middle bourbon street , clean staff friendly , looking quiet maybe look ideal booked return considering hotel	5
needs improvements just got trip punta cana july 9th july 16th , second trip punta cana time stayed barcelo bavaro palace , say disappointment , beach nice hotel room needs great improvement , smell humidity unbearable , entertainment not compared year , no music compared year merengue music constantly , service restaurants really bad , hotel short personnel , waiting long restaurants addition ask napkins silverware water time waiters waitresses did not placed table simply forgot ask , overall year palace really gone downhill , not plan year , really needs improved	2
cocktails crostini hotel positioned centro storico , artfully wittily created parts palazzo presumably property white guelph family , delightful combination antique features modern style staying inspiring experience , breakfast generous imaginative served pleasant room high windows altogether best experiences italian hotel breakfasts dispiriting served benefit natural light , ambience breakfast spring step set pound streets galleries churches , desk staff ca n't faulted helpfulness charm local knowledge , good shot starting evening convivial fashion cocktails crostini reasonable prices , overall excellent value central florence	4
paid travel 2 kids 2 4 got upgraded executive floor not exec sounds , cleanliness size room ok carpet stains look dirty heater/air conditioner dust tons cleaned years guess , stayed 5 days saw dust accumulating tv stands clean cuzz not hold , breakfast medium no fruits cereals toast muffins , staff kelly wonderful light stay friendly helpful efficient , just wonderful , got guy good luck , location not bad 15 mns french qtr 5 mns walmart , restaurant nearby try ihop good price families , overall reasonble price esp , jazz fest hotels 200 good choice going low season hotels offer similar competitive price really consider care cleanliness long stay buy fruits eat room n't expect breakfast	4
great stayed hotel 3 times far year business , overall extremely pleased hotel , valet desk folks pleasant helpful , rooms standard comfortable nice bedding clean bathrooms nice layout , appreciate free in-room internet access , know gym apparently lazy walk hall .couple places improvement:1 , wait room service 45 minutes , weeknights , just salad dessert .2 , towels bathroom awful , scratchy , understand towels target cheap 10x better hotels rarely soft towels , 200+ night expect nice towels .and n't fault hotel fyi bar onsite restaurant yuppy singles spot starting right work , makes disinterested eating dinner long day trying impress people office thing want worry impressing strangers , plenty food options neighborhood food room service gets great not big deal .i stayed sf ca n't really compare , overall pleased	4
new home amsterdam usually amsterdam holiday times year , owners usual hotel els yvo hotel agora sold hotel october 2005 . decided recommendation try seven bridges hotel , just days ago nights , new hotel , pierre keulers gunter glaner owners beautiful small intimate hotel , provide excellent service helpful , rooms incredible oriental rugs comfortable chairs beds imaginatively decorated , canal rooms wonderful views garden rooms green soothing views , huge breakfast brought room time request fine china .on arrival paid cash nights , departure pierre gunter saw gave receipt wishes safe journey , future journeys seven bridges home amsterdam	5
just perfect , experience better expected , room little small like home , staff friendly helpfull , returning hotel time amsterdam .100 recomendated clean close city centre homelike great staff	5
great holiday time stay novotel benoa bali , high season manager helpfull try hard best place stay , finally got cabana beach view nicest room bali , fantastic ocean view cottage , thumbs hotel	5
worst , worst hotel experiences life , moment wife walked knew trouble , carpet filthy odor lobby , switched room odor room got gum stains carpet not mention stains bed spread .simply horrible	1
cant 2 rated , sister stayed jan . 5-jan .12 2007 . early/mid , 30 , resort property nice , stayed newly renovated room standard room perfect , room sitting area touch keypad safe , workers cleaning sidewalks working landscape , great property beach nice , usually sat ocean floor rocky dont know like beach area not , no problems getting lounge chair beach little tougher getting pool , n't know standard not extremely windly beach not near bad pool maybe crowded pools , pools nice swim-up bar nice , small pool little kids zero-entry bigger pools , lots families , drinks fine not strong , food bad , not picky eater say really sick food choices lack-thereof , having buffets really n't variety , usually stuff eat buffet no problem difficult , breakfast really good sure meal , snack bar/restaurant pool food day , needless say food got old fast , all-inclusives stayed 5 total worst , disappointing .entertainment nice , usually alot guests crowded entertainment probably thing going evenings , resort really quiet evenings , 4:30 pm started getting chilly beach mean cover towel stay , shortly place deserted quiet , iberostar dominicana right door dont leave iberostar property disco evening alot fun probably fun thing evening , um oh no hot tubs spa closes 5pm believe sign time slot disappointing paragraph starts getting chilly 4:30 . perfect heading hot tub , really strange big hotel hotel chain n't couple hot tubs .if use calling card u .s . charged just dollar connection know added end .the iberostars bavaro punta cana dominicana connected visit leaving iberostar property nice benefit , specialty restaurants located dominicana punta cana , ate mediterrano gourmet tropical , liked gourmet mediterrano , wish ate , make reservations restaurants right check , longer wait difficult not impossible , reservation order , people dont reservation room ca n't , bad , enrty fee country 10/person americans , pay 10 ticket walk 6-8 steps hand ticket , just know prepared .went snorkeling excursion caribbean festival funjet rep . snorkeling ok not cozumel , entertainment catamaran far better , snorkeled nurse sharks huge sting rays hokey herd 60 people pen flippers course n't fit , neat seen sting ray sharks , 70/person plus tax .all right jist review bad food nice beach/pool nice property family-friendly quiet resort	3
checked reviews booked trip sounded ok sounded horrible try things did , boyfriend decided nice long vacation punta cana figuring inclusive sounded good hearing beautifiul place , beautiful beaches pools thats flight went arriving airport like attacked know trying make dollar just got plane , cabs waiting took hour actually drive resort , taxi ride excurision drive like maniacs scared flying flying nothing compared taxi ride oh boy , finally arriving resort main lobby not suppose guess waited 10 minutes golf cart drive lobby club disappointed time got travel agent said going beach thats n't told man desk suppose beach told 20 night stay wanted paid didnt planned , room wasnt ready thats fine went bar drink stopped cusine resturant mangaler bar horrible food ordered burger looked like steroids disgusting sick night , decided main lobby room ready bell boys walked room , getting settled suppose 1 king size bed winded 2 size air conditioner didnt work called main desk tell ac 20 minutes later comes fix 10 minutes said works , shower shower head dont stay literaly hold fine dealing day , time sleep ac not working called main lobby sounded like getting annoyed called 90 degrees cant sleep heat 100am no came called said care morning dealt left balcony door open night slept separate dam hot dont balcony door open dont tooo bugs , day called sent fix nothing worked stayed pool day tried buffet night good got room no ac mixed drinks dr food oh boy sick night , finally getting ready complain manager door wouldnt lock waited 1 hour somebody decided door locks battery died told try ac nothing finally door ac incident went main lobby wasted day trying switch rooms trying suite extra 160 dollars alls wanted king size bed air conditioning kept giving keys check rooms size beds view gardens thats not paid like hassle help finally 3 days torture sick new room king size bed air conditioning shower head worked finally frig dont work bugs say wasnt service food drinks good vacation beaches beautiful nice blue water pools nice taking french people rude left towels overnight chairs not fare 800am nothing left , shows night things french accomodated group 150 shows french heard french spanish speaking nice hear shows english spanish really wait home point basically trying rush days away going way slow , make reservation hassle time place different answers went buffet everynight place pain butt everynight sick dogs horrible careful choose eat stick bread safe drinks ok drink 20 just slight buzz things sick dogs , people nice nasty including staff yesed death laughed , advise 20 30 relaxing like 3 4 days fine no way gets way boring bring lots sunscreen didnt realize strong sun fried sun poisoned smoke bring theres taste nasty way priced priced bring snacks trip worth money going stick higher class islands basically hassle make sure plenty dollars thats way care not good luck goes	2
shame shame , hotel good potential miss service level aspects ok location impressive entrance areas reception staff bounce questions pityfully small bedrooms claustrophobic ditto en suites faded carpets stained walls bathroom extractors dont work advance email requests ignored week mini twin room comparing walk proven excessive , terrific holiday florence marks hotel , say like 2 lower 3 star employed manager eye 3 star , dissapointed significantly choose not stay better hotels nearer town	2
small rooms curteous desk location excellent right beverly center shopping center , room small spot room family felt dizzy , strange , not complain , red/white wine cheese reception evening , bad did not soda water kids not quick restock food , morning breakfast quite good fresh bagels fruit newtons cereals , workers suits curteous	4
just awful really did n't think feel strongly write scathing review really disappointing start honeymoon here .the food hotel restaurant awful bad value cost 5 star hotel stayed way home room not clean , look wish complaint late , pool ok dated , generally bad value round .however say no reflection service annoyed gratuity added feel able make judgement , fantastic location just 8 lincoln road restaurants relief tasting food joined request scheme gave late check bonuses , n't truly awful 3 nights	1
exceptional value money thoroughly recommend hotel , mentioned rooms large double bed settee bed quite comfortable , just add restaurant bar opposite worth visit good selection beers reasonable food menu day , breakfast availing free coffee croisants hotel hotel great location walking distance sights , train station 100 yards .however suggest leave little bit earlier train tickets ticket machine platform people occassion stood waiting missed trains	5
definetly not luxury treatment ok start , el convento lovely hotel historic old san juan visual perspective , ideally located walking old san juan close shops restaurants historic sites , nice daily wine cheese tasting nice complimentary continental breakfast morning , unfortunately hotel priding member small luxury hotels world category fails live expectations luxury comes service .we arrived post-cruise package noon told rooms n't quite ready told check hour , hour turned 3 hours rooms not ready 3 pm , rooms large roomy nice-sized bathroom , room wife given malfunctioning air conditioner member party air conditioning not working did not bring concierge attention just tired day took long nap night , did notify desk following morning 8 getting ready day told maintenance check , returned hotel mid-afternoon air conditioning not working , called concierge said speak supervisor quickly right , thirty minutes later called 10 minutes wife gone desk speak air conditioning told assign different room .after 3 different calls let porter know ready luggage taken new room finally situated room temperature control , like minor irritation did n't check originally asked b knew n't working n't going pestered desk staff enough .our check problems biggest problems , checking n't problem catching taxis airport luggage situation , checked hotel noon arranged luggage held claim checks 1 pm transport airport , taxis did n't arrive closer 1:30 got airport did realize missing 2 bags wife belonging sister , sister ride hotel taxi driver pick missing luggage hotel staff told left chair sitting waiting taxis left forgot grab , trying figure bags checked porter staff gave bags left custody , obvious forgot pull loaded taxis regardless excuse offered bags .my best advice looking stay el convento , visually pleasing ideally located want stay old san juan , quality service severly lacking indifferent , sure price better accomodations san juan especially isla verde area , wife return san juan accomodations definetly el convento , hotel booked travel agent acknowledged not strongly familiar san juan accomodations*	2
shhhh n't tell , secret , flying australia little timid not having stayed , booked celebrity resorts waikiki based consistently good reviews trip advisor , wondered celebrity staff submitted good comments kidding , price perfect holidaying budget wanting feel special , tears came eyes walked large bedroom suite , spotlessly clean appointed bathrooms living areas small neat kitchen tvs , perfect partner children , glass sliding doors opened courtyard pool area , privacy , lush tropical paradise , little slice heaven 3 floors tall little david skyscraper goliaths , did n't hear traffic whatsoever , ok reading appreciate amenities close proximity beach hey customer service , kudos judy manager staff , obviously love people pride work little extras just delighted , range free delicious flavoured coffees morning choose all-you-can-eat pancake sausage breakfast thursday mornings yes feel free little beach chairs beach , feeling family community , loved , walked waikiki beach sunset looking huge 5 star hotels felt like lucky ones , just hesitation writing review booked ca n't year , disappointed , judy read extra thank graciousness delightful staff , 10 10	5
not 4-star hotel husband stayed wyndham condado july 2 july 9 . hotel definitely not 4-star hotel , rooms clean carpet needs replacing , larger pool bar kids 3 feet deep , yuck , spent time salt water poole 6 feet deep , salt water poole jacuzzi need work broken tiles rusting etc .we got aarp rate guess itg adequate paid not stay , room hotel extremely noisy street noise , felt air conditioning rooms cooler , store hotel food outrageously priced , 8 .00 hot dog want bacardi old san juan plaza americas bus b21 25 cents , people pr friendly helpful .hope helps	2
true spirit hospitality , wonderful experience hotel , read reviews prior booking hotel true , matteo staff make hotel gem , arrived 15th greeted warm welcome owner , age customer service truly gone window hotel example best customer service received , matteo helpful informative , makes feel like important client , truly , o hotel beautiful , jr . suite view rialto bridge wonderful , afternoons come hotel delicious cappucinos terrace overlooking canal , recommend hotel highly , truly make feel like family extra mile need , ca n't wait	5
awesome resort just grand march 15th , nice resort nice size able walk minutes , rooms nice grounds kept nice staff pleasant , bathrooms nice common baths kept immaculate , food good , water pressure showers little used , drinks domestic quite variety good , n't plan single malt scotches jw black , casino currently construction undoubtedly make resort better , did not single problem entire time , talking guests overhearing resort impressed , return resort minute , simply blast , leave resort unhappy need doctors review	4
make sure not given broom cupboard sleep , pleasantly surprised arrived hotel welcomed bright modern interior funky bar , things quickly went hill warned room small booked ages advance room available , small push no windows plain unnacceptable , star hotel people converted broom cupboard , imagine waking barcelona not able sunny outside , fuss moved following night proper room fine .the problem hotel noise inconsiderate afraid english guests rampage corridors 4am mornign litter pool day hangovers rudeness , guess not hotel fault .i wondered given rubbish room prepaid breakfast	2
good hotel care booking fira palace occasions thoroughly enjoyed stays , rooms large good condition , hotel good location montjuic park quite peaceful hectic day town easy reach centre metro .there things look buffet breakfast comes little expensive 15 euros head no simple coffee pastry option 10am , secondly launch reduced rates web site , staying room 131euros neighbor paying 97 euros , thirdly booked year asked superior room , arrival placed turned standard room , having knew standard room contacted reception , checked room rate confirmed paying superior room price , challenging did finally admit given standard room .so looks like case beware	2
3 star hotel poor royal service plan stayed gran melia reforma booked master suite royal service plan , royal service plan includes continental breakfast snacks cocktails 6-8pm , service private check-in check-out 12th floor , complaints did n't service paid , tipping extra room service check-out charged tip everytime ordered , breakfast really bad visit marquis reforma tips breakfast buffett , royal service lounge pc internet access , person professional courteous elizabeth thank soo understanding , traveling wife kids 3yr old daugher 19 month old son , traveling mexico city look jw marriott marquis reforma , complaints royal service staff not	2
good outweighs bad booked hotel early got excellent price night amsterdam , qbic hotel think mistakes hotel concept attempt overall idea good , need better directions start , world trade centre big place direct route schipol airport arrive night confusing place , previous reviewer mentioned hotel block c managed small sign window revolving door , need ring buzzer ask entry , inside staff helped check , appeared staff present reception decorated funky ikea style , lucky room window offered needed natural light not view , room clean large comfortable bed , pick different mood lighting novelty practical , bathroom bit odd open no doors bit putting sharing room , shower strong water does not drain slop sides toliet area time , showerhead set 6 foot makes little impractical tall people dutch tall , no loo holder towel hooks strange little things niggle 6 nights , finally no cupboard space coatstand coat hangersplus sides size room huge amsterdam easy access amsterdam trams metro hours stroll canals price incredibly cheap amsterdam book early staff friendly rooms quiet location building work carried weekend office block rooms new modern sagging beds worn carpets qbic hotels teething problems hope resolve better previous hotels stayed amsterdam/	4
